score,formatCreateTime,createTime,positionId,deliverCount,positionName,positionType,workYear,education,jobNature,companyName,companyId,orderBy,showOrder,adWord,randomScore,countAdjusted,relScore,hrScore,flowScore,showCount,totalCount,searchScore,pvScore,createTimeSort,haveDeliver,calcScore,city,imstate,plus,positonTypesMap,companyLogo,industryField,positionAdvantage,salary,positionFirstType,leaderName,companySize,financeStage,companyShortName,description,companyLabelList
1203,"2015-12-17",Thu Dec 17 11:31:14 CST 2015,1352361,0,"数据挖掘","后端开发","3-5年","本科","全职","展酷网",72831,44,0,0,false,false,1000,25,78,283,0,0,18.293700945194026,1450323074000,false,false,"深圳","threeDays","是",null,"image1/M00/29/AD/Cgo8PFVmsXKAbj1cAAB64Etp144331.png","移动互联网","领导nice，公司氛围好，股票期权，扁平管理","10k-18k","技术","赵洋","15-50人","初创型(天使轮)","深圳展酷网络有限公司"," 
 职位描述 
  
 职位描述：a.&nbsp;开发和探索数据产品，研发和维护基于数据挖掘的产品功能。b.&nbsp;负责公司日常的数据分析工作。c、负责核心业务的数据监控体系；d、负责数据挖掘和分析平台建设；e、负责数据挖掘在业务系统应用的搭建和迭代；工作要求：a.&nbsp;本科以上学历，数学、统计学等相关专业，接受过统计学和机器学习的专业训练。b.&nbsp;至少精通一门通用编程语言和一种数据分析工具。c.&nbsp;参与过完整的数据采集、数据清洗、数据分析和建模工作，负责过数据挖掘的实际线上应用项目；d.&nbsp;有个性化推荐算法研发工作经验者优先。e.&nbsp;有Hadoop/MapReduce并行化数据处理经验者优先；f.&nbsp;对互联网产品有着足够的兴趣，深度互联网爱好者。 
  
","技能培训, 带薪年假, 绩效奖金, 岗位晋升"
1199,"2015-12-15",Tue Dec 15 14:41:49 CST 2015,327353,2,"数据挖掘","后端开发","1-3年","本科","全职","商询科技",41878,30,1432778556941,0,false,false,1000,103,66,128,0,0,20.90858927582015,1450161709000,false,false,"北京","disabled","否",null,"i/image/M00/00/42/Cgp3O1Y50EGAWvH8AAAUCVRGMPQ992.png","企业服务 · 数据服务","出国机会，你对我们很重要！微软团队！","15k-25k","技术","李劼","15-50人","初创型(天使轮)","北京商询科技有限公司"," 
 职位描述 
 职责 
 对海量商业数据进行多维数据分析建模，供企业信用评级做信号参考。 
 需求 
  
  本科及以上学历，计算机、数学相关专业（专业可以放宽） 
  2年以上相关工作经验 
  有MYSQL、MongoDB的海量数据计算性能优化经验 
  有分布式计算开发经验 
  熟练掌握R 
  至少熟练掌握一种开发语言：Java、PHP、Python 
  学习能力强，沟通协作意识良好 
  熟练掌握使用R、Python等分析数据并依据需求建立模型&nbsp;熟练掌握Hadoop/MapReduce等大数据存储、清洗和处理工具&nbsp;对NOSQL有一定了解 
  
 &nbsp; 
","股票期权, 人脉资源, 办公环境好, 国际化团队"
1195,"2015-12-18",Fri Dec 18 15:02:59 CST 2015,1196975,7,"数据挖掘","后端开发","3-5年","本科","全职","阿里巴巴移动事业群",91,46,0,0,false,false,1000,60,0,465,0,0,55.17751553278934,1450422179000,false,false,"北京","disabled","是",null,"i/image/M00/01/92/CgqKkVZv9oyAebyDAACpLbec-1E022.jpg","移动互联网","福利好，团队优秀，无息贷款，有机会拿股票","18k-36k","技术","暂没有填写","2000人以上","上市公司","高德软件有限公司"," 
 职位描述 
 岗位职责：1. &nbsp; &nbsp; &nbsp; &nbsp;数据统计分析：高德地图业务用户行为数据统计与分析，产品效果评估与分析，为产品策略优化迭代提供强有力的数据支持2. &nbsp; &nbsp; &nbsp; &nbsp;数据挖掘：从海量日志数据中发掘有价值的信息，建立多个维度上的模型，用于指导产品优化职位要求1. &nbsp; &nbsp; &nbsp; &nbsp;本科及以上学历。计算机相关专业，并且在该方向上至少有1年以上工作经验2. &nbsp; &nbsp; &nbsp; &nbsp;熟悉常用算法和数据结构，对数据挖掘、机器学习算法有较强的实现能力3. &nbsp; &nbsp; &nbsp; &nbsp;具备linux环境研发能力，至少精通一门编程语言，熟悉shell/python/awk等4. &nbsp; &nbsp; &nbsp; &nbsp;具备较强的数据敏感度和分析能力，能够针对业务提炼指标评估策略价值及发现关键问题具备以下条件者优先：1. &nbsp; &nbsp; &nbsp; &nbsp;有Hadoop、Hive、Hbase、odps等海量数据研发经验优先2. &nbsp; &nbsp; &nbsp; &nbsp;有用户行为、兴趣建模、画像等相关经验者优先3. &nbsp; &nbsp; &nbsp; &nbsp;有ABtest 小流量实验经验者优先4. &nbsp; &nbsp; &nbsp; &nbsp;有 olap 多维度分析、bi 等系统建设经验者优先 
","弹性工作, 帅哥多, 美女多, 五险一金"
1250,"2天前发布",Mon Dec 21 11:13:58 CST 2015,1359574,0,"数据挖掘（python）","后端开发","3-5年","大专","全职","春秋网络",101429,67,0,0,false,false,941,90,152,59,0,0,2.9841481651753448,1450667638000,false,false,"郑州","disabled","否",null,"image2/M00/0E/EF/CgqLKVYm7GGAdvl6AAAnfzmSI6c244.png?cc=0.4911532101687044","移动互联网 · 游戏","周末双休 绩效奖金 五险一金 弹性工作","7k-14k","技术","暂没有填写","50-150人","成长型(不需要融资)","河南春秋网络科技有限公司"," 
 职位描述 
 岗位职责：1.&nbsp;按需求方要求对数据进行分析处理；2.&nbsp;后期需要图形化展示.岗位要求：1、熟悉linux，熟练掌握Python/PHP/Java等至少一门编程语言，Python优先；2、2年以上编程经验；3、1年以上数据处理经验；4、具备良好的逻辑分析能力和解决问题能力，严密的数学思维、突出的分析和归纳能力；5、有推荐系统、定向营销、电子商务、信息处理、信息检索等方面的建模经验优先。 
","年度旅游, 五险一金, 弹性工作, 扁平管理"
1292,"2015-12-18",Fri Dec 18 17:38:09 CST 2015,707023,0,"数据挖掘","后端开发","3-5年","本科","全职","汽车之家",8103,116,1433124434234,1,false,false,1000,28,92,489,0,0,15.484389922514117,1450431489000,false,false,"北京","disabled","是",null,"i/image/M00/01/80/CgqKkVZuPraAN3O6AACFeBgN7dY620.jpg","移动互联网 · 文化娱乐","丰厚的年终奖金，带薪休假，八险一金","18k-23k","技术","秦致","2000人以上","上市公司","北京车之家信息技术有限公司"," 
 职位描述 
 岗位职责：&nbsp; 
 1. 深入理解产品、业务需求，以结果为导向进行数据分析挖掘，为产品、业务线提供常规的和专项的分析支持，并提供产品、运营和商业的优化建议&nbsp; 
 2. 与业务、分析、数据仓库、技术等团队合作，支持从需求剖析、框架设计、分析挖掘、数据可视化到结果评估优化的完整项目流程&nbsp; 
 3. 分析和研究数据与实际业务的关联关系，利用数据挖掘的先进技术，针对具体业务需求场景，设计预测（响应、分类）、用户分层等模型，并以实际业务应用为导向进行应用创新&nbsp; 
 4. 基于海量用户行为数据和其他数据，开发设计可扩展的机器学习算法，挖掘用户属性和行为特征，并以实际业务应用为导向进行应用创新&nbsp; 
 5. 深入理解现有汽车垂直媒体的商业模型和未来趋势，从对产品、业务和商业&nbsp; 的分析挖掘中寻找数据商业价值点，从整体的角度寻找数据中的商业价值和机会&nbsp; 
 &nbsp; 
 任职要求： &nbsp; 
 1. 数学、应用数学、统计学、计量经济学、计算机等专业硕士、博士教育背景；仅考虑5年以上工作经验，3年及以上数据挖掘工作经验，有互联网公司数据挖掘工作经验者优先&nbsp; 
 2. 曾经参与过比较完整的数据采集、整理、分析工作；有机器学习、数据挖掘、统计分析、推荐等算法相关的项目经验，熟悉常见的概率统计、数据挖掘、机器学习算法&nbsp; 
 3. 对产品、业务和商业逻辑敏感，具备良好的逻辑分析能力，具备较强的项目管理、人际沟通能力，有较强的执行能力&nbsp; 
 4. 熟悉Hadoop、Hive、R等大数据相关技术，熟练使用SQL，熟练使用Clementine、R等数据挖掘工具；熟练使用至少一种编程语言；有数据可视化经验者优先&nbsp; 
 5. 积极创新，有开拓精神，乐于面对挑战，负责敬业；优秀的团队合作精神；诚实， 勤奋， 严谨&nbsp; 
","技能培训, 节日礼物, 带薪年假, 绩效奖金"
1282,"2015-12-17",Thu Dec 17 09:28:09 CST 2015,1093077,0,"数据挖掘","后端开发","3-5年","本科","全职","YOHO!",6102,49,0,0,false,false,1000,46,98,189,0,0,14.216975869514952,1450315689000,false,false,"南京","disabled","是",null,"i/image/M00/01/DF/CgqKkVZ6CuCALvu7AAAQ5ojKxr8701.jpg","电子商务 · 文化娱乐","薪资高，福利好，弹性工作","10k-20k","技术","梁超","500-2000人","成熟型(D轮及以上)","南京新与力文化传播有限公司"," 
 职位描述 
 大数据分析师 
 岗位职责： 
 1. 了解电商行业业务，分析公司运行数据，点击流数据，根据公司核心KPI数据，及核心运营数据，提成运营及推广指导方案； 
 2. 建立公司日报，周报及月报方案； 
 3. 为产品，研发，用研部门提供设计和开发分析报告； 
 4. 公司产品分析； 
 5. 用户行为分析。 
 职位要求： 
 1. 计算机、数学、统计或相关专业硕士及以上学历； 
 2. 5年以上工作经验，其中3年以上数据挖掘或分析工作经验； 
 3. 精通各种统计分析方法，熟悉电商业务，善于分析公司业务数据及用户行为数据，发现问题，找出解决方案，给公司运营提供运行监控及建议报告； 
 4. 熟练使用统计分析，机器学习基本算法； 
 5. 具有良好的沟通、团队协作、计划和创新的能力；&nbsp; 
 6. 具有电子商务、金融行业、银行业、航空业经验背景的人优先。 
  
","年底双薪, 绩效奖金, 五险一金, 带薪年假"
1282,"2015-12-16",Wed Dec 16 17:06:04 CST 2015,1046728,2,"数据挖掘","后端开发","不限","本科","全职","万联信息",53667,46,0,0,false,false,1000,102,79,441,0,0,18.184136129816476,1450256764000,false,false,"广州","disabled","是",null,"image2/M00/01/72/CgqLKVXkEJaAdaoMAAAb8XsN-X4170.jpg","移动互联网","1、吃不完的零食 2、每周均组织员工活动","8k-15k","技术","朱仁杰","15-50人","成长型(A轮)","广州市万联信息科技有限公司"," 
 职位描述 
 岗位职责：负责公司后端引擎以及服务器端的开发 
 任职要求1、熟悉linux，熟悉Python、Java、C++中至少一种编程语言，较好的独立开发能力 
 2、熟悉Django、Tornado、Flask中的一种或多种；3、熟悉MySQL,MongoDB,Redis中的一种或多种； 
 4、熟练掌握xml、html、数据库等相关技术，具备良好的代码风格5、学习能力强，能快速适应各种环境下的开发6、强烈的责任心，具有团队精神和创新精神 
  
","领导好, 绩效奖金, 吃的好, 玩的好"
1229,"2天前发布",Mon Dec 21 14:41:12 CST 2015,635342,3,"数据挖掘","后端开发","3-5年","本科","全职","京东金融",534,67,1433387588016,0,false,false,1000,25,81,113,0,0,17.78357190907338,1450680072000,false,false,"北京","disabled","是",null,"image1/M00/00/03/CgYXBlTUV_uAVtwzAABS-OPlzJM989.jpg","金融","餐补+年终奖+良好的晋升空间","15k-30k","技术","暂没有填写","2000人以上","上市公司","京东金融"," 
 职位描述 
 职位描述:1、构建风险计量模型对业务风险进行定性与定量评估；2、建立针对用户/商户/交易欺诈行为的风险管理策略，构建欺诈行为识别与侦测机制，识别用户单一作案、团伙作案；3、建立针对用户的信用管理体系与策略，构建信用评级模型、用户分类模型等；4、建设业务相关的模型数据库表，并能固化到指定的数据库中，提高查询效率；5、将研究成果转化成风控规则并跟进落实，协调产品、研发、运营团队，推动风险模型的实施，最终部署在控制决策系统中；6、其他工作，参与完成各类分析报告等其他深入分析的工作。任职要求1、本科及以上学历，数学、统计、计量经济学金融等相关专业优先；2、2年以上相关工作岗位经验，具有支付机构、金融机构、互联网行业大数据建模经验者优先；3、熟练使用Hive、SQL、R、SAS及其他数据查询统计软件者，精通分类模型、决策树模型、逻辑回归模型，并在实际的项目中熟练应用，项目执行能力强；4、精通Excel、PPT、WORD等办公软件；5、具备较强的数据分析能力、逻辑思维能力、对内外组织沟通能力、执行能力和团队精神；有诚信、愿意分享和承担责任，勇于探索与坚持创新； 
","供应链金融, 消费金融, 众筹业务, 支付业务"
1268,"1天前发布",Tue Dec 22 10:21:36 CST 2015,1180639,0,"数据挖掘","后端开发","5-10年","本科","全职","名片全能王",40270,76,0,0,false,false,1000,111,66,305,0,0,20.981677331942088,1450750896000,false,false,"上海","threeDays","否",null,"image1/M00/3F/46/CgYXBlXAMkqAb5nGAAA3mae5k8s221.png","移动互联网","行业内顶尖技术，知名产品，公司前景良好","30k-40k","技术","镇立新","150-500人","成长型(B轮)","上海合合信息科技发展有限公司"," 
 职位描述 
 岗位职责： 
 1.&nbsp;&nbsp;&nbsp; 负责实施主数据管理（Master Data Management），并构建商务知识库； 
 2.&nbsp;&nbsp;&nbsp; 通过对海量图数据（Graph Dataset）的挖掘，提供推荐算法或者相关性算法； 
 3.&nbsp;&nbsp;&nbsp; 通过和数据产品团队的沟通来规划和调整大数据技术框架方案。 
 &nbsp; 
 岗位要求： 
 1.&nbsp; 深厚的机器学习基础，5年以上数据科学相关工作经验，有主数据管理工作经验优先； 
 2.&nbsp; 扎实的编程经验，熟练运用Java/Python/R/C++等编程语言； 
 3.&nbsp; 熟悉Hadoop和Spark平台，熟悉相关工具来处理海量数据，具有互联网行业数据经验优先； 
 4.&nbsp; 善于独立思考，逻辑清晰，热爱挑战，具备快速学习能力； 
 5.&nbsp; 热爱数据，对通过数据来分析和解决问题充满激情； 
 6.&nbsp; 具备良好的沟通能力和团队合作精神； 
 7.&nbsp; 计算机、数学或统计等相关专业本科以上学历。 
  
","团队建设, 技能培训, 节日礼物, 年底分红"
1253,"1天前发布",Tue Dec 22 09:43:59 CST 2015,633284,0,"数据挖掘","后端开发","3-5年","本科","全职","百分点",12557,77,1432779862743,0,false,false,1000,85,58,228,0,0,22.54668768629943,1450748639000,false,false,"北京","disabled","否",null,"i/image/M00/00/F8/Cgp3O1Zc7oGASDcdAACj7bpYee8931.png","数据服务","五险一金 全员持股 没有天花板","15k-30k","技术","苏萌","500-2000人","成熟型(D轮及以上)","北京百分点信息科技有限公司"," 
 职位描述 
 岗位职责：&nbsp;&nbsp;&nbsp;1、对全网最大的第三方商品库，进行内容建模，以用于推荐、用户画像等&nbsp; 
 2、文本挖掘平台的建设以及算法效果优化&nbsp;&nbsp; 
 3、基于文本挖掘平台的企业大数据应用开发&nbsp;&nbsp;&nbsp;职位要求：&nbsp;&nbsp;&nbsp;1、本科及以上学历，计算机、数学等相关专业 &nbsp; 
 2、精通使用Python/JAVA/C/C++等一种编程语言 
 3、熟悉常见机器学习算法（如LR、SVM、RF、NB、CRF、LDA等） &nbsp; 
 4、熟悉自然语言处理、对NLP有系统性理解 
 5、熟悉Spark\Hadoop等开源分布式框架者优先 &nbsp; 
 6、有海量数据分析、挖掘经验者优先&nbsp; 
 7、熟悉深度学习者优先 
 &nbsp; 
 在百分点你将获得：&nbsp;&nbsp;&nbsp;1、成长迅速、宽阔的舞台、没有天花板&nbsp;&nbsp;&nbsp;目前公司的客户和业务增长迅猛，团队处于快速发展阶段，在这里你将获得大量的锻炼机会，快速成长。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;优秀的团队环境&nbsp;&nbsp;&nbsp;公司目前规模500人。&nbsp;在机器学习领域有丰富的理论和实战经验，而且公司的科学委员会成员都是学术界的顶尖学术大拿，技术交流及分享氛围浓厚。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;优厚的长短期回报&nbsp;&nbsp;&nbsp;提供餐补、交通补等各种补助、有竞争力的薪资、全员持股。只有你足够优秀，待遇没有上限。 
 &nbsp; 
 关于公司： 公司占拥有目前国内最专业的推荐引擎技术平台（为客户创造的收入超过50个亿）、最大的跨网站消费偏好平台（覆盖了中国超过75%的互联网用户），专注为电子商务企业提供站内流量转化、大数据分析和营销的整体解决方案。 目前公司的大数据服务已经在电商、零售、汽车、金融等多个行业为超过1000家企业提供成功的技术及产品服务，而且刚刚获得2500万美元的C轮融资，凭借优秀的技术和创新能力跻身中国大数据分析厂商TOP50，同时榜上有名的还有IBM、ORACLE、GOOGLE、AMAZON等著名企业。 公司目前发展非常迅猛，业务越来越多，而且今年在技术上会有巨大的投入，对人才是求贤若渴，有志于在大数据行业有所建树的同学，这里是你施展才华的最佳舞台。 &nbsp; 
 简历请发送至 wei.huang “AT“ baifendian.com 
","节日礼物, 年底双薪, 定期体检, 通讯津贴"
1226,"2015-12-18",Fri Dec 18 09:14:10 CST 2015,1093087,3,"数据挖掘","后端开发","3-5年","本科","全职","YOHO!",6102,49,0,0,false,false,1000,46,42,271,0,0,25.949267723001554,1450401250000,false,false,"北京","disabled","是",null,"i/image/M00/01/DF/CgqKkVZ6CuCALvu7AAAQ5ojKxr8701.jpg","电子商务 · 文化娱乐","薪资高，福利好，弹性工作","10k-20k","技术","梁超","500-2000人","成熟型(D轮及以上)","南京新与力文化传播有限公司"," 
 职位描述 
 大数据分析师 
 岗位职责： 
 1. 了解电商行业业务，分析公司运行数据，点击流数据，根据公司核心KPI数据，及核心运营数据，提成运营及推广指导方案； 
 2. 建立公司日报，周报及月报方案； 
 3. 为产品，研发，用研部门提供设计和开发分析报告； 
 4. 公司产品分析； 
 5. 用户行为分析。 
 职位要求： 
 1. 计算机、数学、统计或相关专业本科及以上学历； 
 2. 3年以上工作经验，其中1年以上数据挖掘或分析工作经验； 
 3. 熟悉各种统计分析方法，熟悉电商业务，善于分析公司业务数据及用户行为数据，发现问题，找出解决方案，给公司运营提供运行监控及建议报告。 
 4. 熟练使用统计分析，机器学习基本算法。 
 5. 具有良好的沟通、团队协作、计划和创新的能力；&nbsp; 
 6. 具有电子商务、金融行业、银行业、航空业经验背景的人优先。 
  
","年底双薪, 绩效奖金, 五险一金, 带薪年假"
1299,"2015-12-18",Fri Dec 18 09:14:08 CST 2015,1093056,0,"数据挖掘","后端开发","5-10年","本科","全职","YOHO!",6102,49,0,0,false,false,1000,46,115,148,0,0,10.638480950150223,1450401248000,false,false,"南京","disabled","是",null,"i/image/M00/01/DF/CgqKkVZ6CuCALvu7AAAQ5ojKxr8701.jpg","电子商务 · 文化娱乐","薪资高，福利好，弹性工作","15k-25k","技术","梁超","500-2000人","成熟型(D轮及以上)","南京新与力文化传播有限公司"," 
 职位描述 
 大数据分析师（主管） 
 岗位职责： 
 1. 精通电商行业业务，分析公司运行数据，点击流数据，根据公司核心KPI数据，及核心运营数据，提成运营及推广指导方案。 
 2. 规划和建立公司日报，周报及月报方案。 
 3. 为产品，研发，用研部门提供设计和开发分析报告。 
 4. 公司产品分析。 
 5. 用户行为分析。 
 职位要求： 
 1. 计算机、数学、统计或相关专业硕士及以上学历。 
 2. 5年以上工作经验，其中3年以上数据挖掘或分析工作经验。 
 4. 精通各种统计分析方法，熟悉电商业务，善于分析公司业务数据及用户行为数据，发现问题，找出解决方案，给公司运营提供运行监控及建议报告。 
 5. 熟练使用统计分析，机器学习基本算法。 
 6. 具有良好的沟通、团队协作、计划和创新的能力。&nbsp; 
 7. 具有电子商务、金融行业、银行业、航空业经验背景的人优先。 
  
","年底双薪, 绩效奖金, 五险一金, 带薪年假"
1198,"2天前发布",Mon Dec 21 20:06:08 CST 2015,83157,5,"数据挖掘","后端开发","1-3年","本科","全职","口碑旅行",285,144,1433145623808,1,false,false,1000,22,0,179,0,0,38.51417747000517,1450699568000,false,false,"北京","disabled","否",null,"image1/M00/00/02/CgYXBlTUV_eAfBkeAAB5z5NHU24963.png","移动互联网 · 旅游","丰厚期权 带薪旅游","15k-30k","技术","周青松","15-50人","成长型(A轮)","北京缘路科技有限公司"," 
 职位描述 
 职责： 
 1.&nbsp;&nbsp;&nbsp;&nbsp; 文本处理、数据建模、数据结构化处理； 
 2.&nbsp;&nbsp;&nbsp;&nbsp; UGC数据、社交数据的挖掘和分析； 
 3.&nbsp;&nbsp;&nbsp;&nbsp; 信息或者服务的多维度描述和量化处理； 
 &nbsp; 
 要求： 
 1.&nbsp;&nbsp;&nbsp;&nbsp; 扎实的数据结构、算法基础； 
 2.&nbsp;&nbsp;&nbsp;&nbsp; 有丰富的编码经验； 
 3.&nbsp;&nbsp;&nbsp;&nbsp; 热爱技术攻坚、有技术信仰； 
 4.&nbsp;&nbsp;&nbsp;&nbsp; 有文本分析、自然语言处理或者大数据分析工作经验； 
 5.&nbsp;&nbsp;&nbsp;&nbsp; 有社交数据分析经验优先； 
 6.&nbsp;&nbsp;&nbsp;&nbsp; 熟悉linux开发，熟悉c++ 或者 python者优先； 
 7.&nbsp;&nbsp;&nbsp;&nbsp; 数学、计算机、物理相关专业者优先； 
 &nbsp; 
 &nbsp; 
 关于我们 
 1.&nbsp;&nbsp;&nbsp;&nbsp; 关于我们的方向 
 选择大于努力，一个正确的方向，会引领你到达不同的高度。 
 基于互联网搜索和大数据挖掘的出境游决策引擎：搜索整个互联网的旅行评价，挖掘各类旅行服务的真实口碑，打造最聪明的出境游助手。 
 2.&nbsp;&nbsp;&nbsp;&nbsp; 关于我们的团队 
 我们核心团队出自酷讯系，具有丰富的垂直搜索和数据挖掘经验； 
 我们既有清华、北大、大工的资深互联网工程师，也有多年行业经验的专业顾问。 
 我们周边充满了微软系，facebook系，百度系，创新工场系等充满朝气的创业群体。在这里，你可以获得最快的成长！ 
 &nbsp; 
 3.&nbsp;&nbsp;&nbsp;&nbsp; 关于我们的文化 
 崇尚快节奏工作和慢节奏生活的完美融合； 
 弹性工作时间； 
 每月一次team building，比如短途旅行； 
 每年10天的长途旅行假期； 
 &nbsp; 
 4.&nbsp;&nbsp;&nbsp;&nbsp; 关于你的回报 
 有竞争力的薪酬； 
 丰厚的期权，你的个人期权将以百分比计算； 
 与聪明勤奋的技术牛人一起，你会获得最快成长； 
","家属免费团建, 股票期权, 10天年假, 百分比期权"
1235,"09:39发布",Wed Dec 23 09:39:36 CST 2015,1214660,1,"数据挖掘工程师","dba","1-3年","本科","全职","数据堂",29643,83,0,0,false,false,875,69,152,88,0,0,2.9398780360892487,1450834776000,false,false,"北京","disabled","是",null,"image1/M00/44/8F/Cgo8PFXWfISAJhSHAAAnrsxE6dI289.png","数据服务 · 分类信息","五险一金 待遇优厚 晋升空间 领导NICE","10k-20k","技术","齐红威","50-150人","成长型(B轮)","数据堂（北京）科技股份有限公司"," 
 职位描述 
 职位描述： 
 1、按照产品设计需求，制定数据挖掘的方案和流程，包括分析用户行为数据、设计数据工具、用户画像等。 
 2、负责各类数据采集、清洗、数据模型设计及数据挖掘算法的实现。 
 3、负责海量数据的处理、分析和结果呈现。 
 &nbsp; 
 任职要求： 
 1、工程能力扎实，熟悉Linux平台下的Java/C/C++开发，熟悉常见数据结构与算法。 
 2、对大数据、云计算、移动端的技术和产品有相关了解。 
 3、熟练掌握数据分析/挖掘方法及相关算法，熟练使用Python，Perl，shell等脚本编程；  
 4、熟悉结构化和非结构化数据存储，熟练使用mysql、mongdb； 
 5、有Hadoop经验者优先、有数据库编程经验者优先； 
 6、具备优秀的学习能力，能快速掌握各种开源工具； 
 7、善于独立解决问题，具备团队协作精神 
  
","股票期权, 福利完善, 扁平管理, 丰厚奖金"
1243,"2天前发布",Mon Dec 21 10:12:26 CST 2015,1278154,0,"数据挖掘","后端开发","3-5年","本科","全职","全民贷",105231,60,0,0,false,false,1000,97,86,166,0,0,16.65349518701437,1450663946000,false,false,"上海","disabled","否",null,"image2/M00/14/13/CgqLKVY9q8aATr9cAAGm1Kf5gzY094.png?cc=0.5384506909176707","移动互联网 · 金融","每年加薪两次","18k-22k","技术","暂没有填写","15-50人","成长型(A轮)","上海全民贷科技有限公司"," 
 职位描述 职位描述 
 岗位职责：1. 负责优化正点闹钟用户数据的存储方案，设计并实现分布式计算任务，搭建数据处理流程2. 负责用户行为数据的分析和挖掘 
 岗位要求: 
 1. 熟练掌握Java/Python/C++其中一门编程语言，熟悉Shell Script和Linux操作；2. 熟悉常用数据结构和算法实现，有统计或机器学习背景优先；3. 熟悉分布式系统构成和应用，有Hadoop搭建管理以及开发经验。4. 优秀的沟通能力和合作精神，热爱数据分析工作。 
  
","年底双薪, 带薪年假, 美女多, 定期体检"
1234,"2015-12-18",Fri Dec 18 15:13:03 CST 2015,685267,0,"数据挖掘","后端开发","3-5年","本科","全职","银创科技",14277,42,1432270534244,0,false,false,1000,78,58,403,0,0,22.552339497540824,1450422783000,false,false,"北京","disabled","是",null,"image1/M00/35/09/CgYXBlWaVKKAa28JAAAxY7-o2a8531.jpg","金融","五险一金","10k-20k","技术","暂没有填写","150-500人","初创型(未融资)","北京银创科技有限公司"," 
 职位描述 
 岗位职责：1 负责数据平台的运营、维护，以及海量数据的自动化分析处理和统计工作；2 负责spark平台的构建、集群部署和调优，以及大数据方向技术跟踪、研究和应用； 
 任职资格:1 有扎实的统计和概率学基础，数学系或计算机系相关专业，本科以上学历；2 熟悉MySQL和非结构化数据库，有相关设计、开发和性能调优经验，对主流的nosql有深入了解；3 有Hadoop、spark相关工作经验，熟悉MapReduce开发，有Hbase/Hive/Pig等分布式开发经验，熟悉Hadoop，Spark等技术；4 熟练掌握java、scala中的至少一种语言；5 有参与数据采集、统计分析、数据仓库、数据挖掘、数据可视化、推荐系统等项目开发者优先考虑；6 良好的团队合作和沟通能力； 
","年度旅游, 全勤奖, 五险一金, 生日会"
1296,"1天前发布",Tue Dec 22 22:15:51 CST 2015,127195,0,"数据挖掘","后端开发","1-3年","本科","全职","百分点",12557,84,1433319138871,0,false,false,1000,117,62,366,0,0,21.61940888738505,1450793751000,false,false,"北京","disabled","否",null,"i/image/M00/00/F8/Cgp3O1Zc7oGASDcdAACj7bpYee8931.png","数据服务","15K~30K+13薪+五险一金+补助等","15k-30k","技术","苏萌","500-2000人","成熟型(D轮及以上)","北京百分点信息科技有限公司"," 
 职位描述 
 岗位职责：&nbsp;基于海量用户行为，建立用户评估数据挖掘模型，可能包括但不限于：用户价值评分、用户风险评分、用户偏好预测 、用户画像构建、推荐效果优化等等&nbsp;&nbsp;&nbsp;职位要求：&nbsp;1、熟悉常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等）&nbsp;2、熟悉C++、Python、MapReduce等&nbsp;3、有很强的理解具体业务的能力，针对不同业务能有相应的处理方法&nbsp;4、了解推荐相关算法或有推荐系统相关经验者优先；&nbsp;&nbsp;&nbsp;简历发送至： haifeng.li &quot;at&quot; baifendian.com&nbsp;&nbsp;&nbsp;福利待遇：&nbsp;15K~30K+13薪+五险一金+各种补助+弹性工作时间+年假+季度团建+年度体检+期权等等&nbsp;&nbsp;&nbsp;公司简介：&nbsp;百分点科技是一家从事大数据处理与挖掘的高科技公司，核心团队成员来自于北京大学、中国科技大学、清华大学。获得过包括IDG资本在内的多轮投资。目前为包括电商、线下零售、互联网媒体、社区、电信运营商、银行、保险、证券在内的约1000家客户提供大数据处理与挖掘服务。传统数据挖掘公司只能使用一家企业内部数据进行数据挖掘。百分点科技的创新之处在于将不同行业、不同领域的数据进行交叉融合，从而得到明显超过传统数据挖掘方法的效果。&nbsp; 
","节日礼物, 年底双薪, 定期体检, 通讯津贴"
